,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
8831,528899,DOGE,0.0,-26.314625168,1089296.4375977179,0.0,1089296.4375977179,1.0,632168.0,0.20813,975551.0,0.20989963900400904,entry_grid_normal_long
8832,529075,DOGE,0.0,-73.56370944000001,1089222.873888278,0.0,1089222.873888278,1.0,1795989.0,0.2048,2771540.0,0.20659501574215058,entry_grid_normal_long
8833,529089,DOGE,517.5126370076197,-44.193812535999996,1089696.1927127496,0.0,1089696.1927127496,1.0,-1067071.0,0.20708,1704469.0,0.20659501574215058,close_trailing_long
8834,529092,DOGE,453.6855697032866,-44.20021914,1090105.6780633128,0.0,1090105.6780633128,1.0,-1067535.0,0.20702,636934.0,0.20659501574215058,close_trailing_long
8835,529095,DOGE,205.56636442603764,-21.0142674,1090290.2301603388,0.0,1090290.2301603388,1.0,-507591.0,0.207,129343.0,0.20659501574215058,close_trailing_long
8836,529238,DOGE,604.6764888630188,-5.465259122000001,1090889.44139008,0.0,1090889.44139008,1.0,-129343.0,0.21127,0.0,0.20659501574215058,close_grid_long
8837,529241,DOGE,0.0,-5.2393103100000005,1090884.20207977,0.0,1090884.20207977,1.0,125085.0,0.20943,125085.0,0.20943,entry_initial_normal_long
8838,529467,DOGE,0.0,-9.42079571,1090874.7812840599,0.0,1090874.7812840599,1.0,230281.0,0.20455,355366.0,0.20626770737774577,entry_grid_normal_long
8839,529534,DOGE,90.80830674357807,-9.330199818,1090956.2593909854,0.0,1090956.2593909854,1.0,-225727.0,0.20667,129639.0,0.20626770737774577,close_trailing_long
8840,529712,DOGE,0.0,-9.616290180000002,1090946.6431008053,0.0,1090946.6431008053,1.0,238665.0,0.20146,368304.0,0.2031522606779823,entry_grid_normal_long
8841,529774,DOGE,134.36572986328545,-9.642800992000002,1091071.3660296767,0.0,1091071.3660296767,1.0,-236668.0,0.20372,131636.0,0.2031522606779823,close_trailing_long
8842,530159,DOGE,0.0,-9.616615244,1091061.7494144328,0.0,1091061.7494144328,1.0,242342.0,0.19841,373978.0,0.2000792217900702,entry_grid_normal_long
8843,530175,DOGE,139.56448851539048,-9.643960392000002,1091191.6699425562,0.0,1091191.6699425562,1.0,-240306.0,0.20066,133672.0,0.2000792217900702,close_trailing_long
8844,530854,DOGE,0.0,-9.617689380000002,1091182.0522531762,0.0,1091182.0522531762,1.0,246090.0,0.19541,379762.0,0.19705351413549083,entry_grid_normal_long
8845,530876,DOGE,0.0,-26.904382444,1091155.1478707322,0.0,1091155.1478707322,1.0,699142.0,0.19241,1078904.0,0.19404446443346424,entry_grid_normal_long
8846,530893,DOGE,0.0,-75.21179689200001,1091079.9360738401,0.0,1091079.9360738401,1.0,1986262.0,0.18933,3065166.0,0.19098943852147723,entry_grid_normal_long
8847,530901,DOGE,428.45392775090204,-44.251196288,1091464.138805303,0.0,1091464.138805303,1.0,-1156229.0,0.19136,1908937.0,0.19098943852147723,close_trailing_long
8848,530903,DOGE,428.6047462726608,-44.266772992,1091848.4767785836,0.0,1091848.4767785836,1.0,-1156636.0,0.19136,752301.0,0.19098943852147723,close_trailing_long
8849,530905,DOGE,337.03501806136035,-23.450855128,1092162.060941517,0.0,1092162.060941517,1.0,-612166.0,0.19154,140135.0,0.19098943852147723,close_trailing_long
8850,531364,DOGE,605.4618827927894,-5.47395337,1092762.0488709398,0.0,1092762.0488709398,1.0,-140135.0,0.19531,0.0,0.19098943852147723,close_grid_long
8851,531372,DOGE,0.0,-5.248298598000001,1092756.8005723418,0.0,1092756.8005723418,1.0,135147.0,0.19417,135147.0,0.19417,entry_initial_normal_long
8852,531450,DOGE,593.295329999997,-5.366957664,1093344.7289446779,0.0,1093344.7289446779,1.0,-135147.0,0.19856,0.0,0.19417,close_grid_long
8853,531511,DOGE,0.0,-5.251085184,1093339.4778594938,0.0,1093339.4778594938,1.0,133629.0,0.19648,133629.0,0.19648,entry_initial_normal_long
8854,531636,DOGE,593.3127599999999,-5.369747736,1093927.420871758,0.0,1093927.420871758,1.0,-133629.0,0.20092,0.0,0.19648,close_grid_long
8855,531750,DOGE,0.0,-5.253897810000001,1093922.166973948,0.0,1093922.166973948,1.0,130935.0,0.20063,130935.0,0.20063,entry_initial_normal_long
8856,532012,DOGE,0.0,-9.446788690000002,1093912.720185258,0.0,1093912.720185258,1.0,241051.0,0.19595,371986.0,0.1975973087696849,entry_grid_normal_long
8857,532101,DOGE,111.68795659008158,-9.360035534,1094015.0481063141,0.0,1094015.0481063141,1.0,-236281.0,0.19807,135705.0,0.1975973087696849,close_trailing_long
8858,532538,DOGE,0.0,-9.643054134,1094005.4050521802,0.0,1094005.4050521802,1.0,249833.0,0.19299,385538.0,0.19461172039225727,entry_grid_normal_long
8859,532890,DOGE,0.0,-26.9742891,1093978.4307630803,0.0,1093978.4307630803,1.0,709775.0,0.19002,1095313.0,0.1916362345344117,entry_grid_normal_long
8860,533234,DOGE,0.0,-75.407949516,1093903.0228135642,0.0,1093903.0228135642,1.0,2016471.0,0.18698,3111784.0,0.1886189422326839,entry_grid_normal_long
8861,533241,DOGE,0.0,-344.41396153200003,1093558.608852032,0.0,1093558.608852032,1.0,9376401.0,0.18366,12488185.0,0.18489566051404507,entry_grid_inflated_long
8862,533244,DOGE,436.1322173228681,-44.353059548000004,1093950.3880098069,0.0,1093950.3880098069,1.0,-1197049.0,0.18526,11291136.0,0.18489566051404507,close_trailing_long
8863,533260,DOGE,436.2885189623428,-44.368954856,1094342.3075739131,0.0,1094342.3075739131,1.0,-1197478.0,0.18526,10093658.0,0.18489566051404507,close_trailing_long
8864,533264,DOGE,939.5657606018219,-44.485474352000004,1095237.3878601629,0.0,1095237.3878601629,1.0,-1197907.0,0.18568,8895751.0,0.18489566051404507,close_trailing_long
8865,533267,DOGE,1431.8768889585642,-44.620139148,1096624.6446099735,0.0,1096624.6446099735,1.0,-1198886.0,0.18609,7696865.0,0.18489566051404507,close_trailing_long
8866,533269,DOGE,437.35494063773285,-44.47740606000001,1097017.5221445512,0.0,1097017.5221445512,1.0,-1200405.0,0.18526,6496460.0,0.18489566051404507,close_trailing_long
8867,533271,DOGE,437.5116066166935,-44.49333842000001,1097410.5404127478,0.0,1097410.5404127478,1.0,-1200835.0,0.18526,5295625.0,0.18489566051404507,close_trailing_long
8868,533273,DOGE,437.6682725956541,-44.50927078000001,1097803.6994145634,0.0,1097803.6994145634,1.0,-1201265.0,0.18526,4094360.0,0.18489566051404507,close_trailing_long
8869,533279,DOGE,437.8253029141007,-44.525240192000005,1098196.9994772854,0.0,1098196.9994772854,1.0,-1201696.0,0.18526,2892664.0,0.18489566051404507,close_trailing_long
8870,533391,DOGE,437.9819688930613,-44.541172552000006,1098590.4402736265,0.0,1098590.4402736265,1.0,-1202126.0,0.18526,1690538.0,0.18489566051404507,close_trailing_long
8871,533393,DOGE,522.317989211492,-44.573977762000005,1099068.1842850759,0.0,1099068.1842850759,1.0,-1202557.0,0.18533,487981.0,0.18489566051404507,close_trailing_long
8872,533418,DOGE,124.70247585779535,-12.68178804,1099180.2049728937,0.0,1099180.2049728937,1.0,-342270.0,0.18526,145711.0,0.18489566051404507,close_trailing_long
8873,534221,DOGE,0.0,-9.688261464,1099170.5167114297,0.0,1099170.5167114297,1.0,268254.0,0.18058,413965.0,0.18209906371109155,entry_grid_normal_long
8874,534338,DOGE,0.0,-27.1006316,1099143.4160798297,0.0,1099143.4160798297,1.0,762110.0,0.1778,1176075.0,0.1793132214434981,entry_grid_normal_long
8875,534346,DOGE,632.7025452736788,-36.915086548000005,1099739.2035385554,0.0,1099739.2035385554,1.0,-1025818.0,0.17993,150257.0,0.1793132214434981,close_trailing_long
8876,534398,DOGE,0.0,-9.688997198000001,1099729.5145413575,0.0,1099729.5145413575,1.0,276623.0,0.17513,426880.0,0.17660244730236996,entry_grid_normal_long
8877,534428,DOGE,251.62506403457758,-9.736439440000002,1099971.403165952,0.0,1099971.403165952,1.0,-274235.0,0.17752,152645.0,0.17660244730236996,close_trailing_long
8878,534440,DOGE,611.7328815297367,-5.51384269,1100577.6222047918,0.0,1100577.6222047918,1.0,-152645.0,0.18061,0.0,0.17660244730236996,close_grid_long
8879,534441,DOGE,0.0,-5.285811992,1100572.3363927999,0.0,1100572.3363927999,1.0,146714.0,0.18014,146714.0,0.18014,entry_initial_normal_long
8880,534873,DOGE,0.0,-9.5042788,1100562.8321139999,0.0,1100562.8321139999,1.0,270100.0,0.17594,416814.0,0.17741835437389342,entry_grid_normal_long
8881,535104,DOGE,0.0,-26.58731604,1100536.24479796,0.0,1100536.24479796,1.0,767355.0,0.17324,1184169.0,0.17471073314704239,entry_grid_normal_long
8882,535198,DOGE,349.36275596793894,-36.05182758,1100849.555726348,0.0,1100849.555726348,1.0,-1029758.0,0.17505,154411.0,0.17471073314704239,close_trailing_long
8883,535253,DOGE,0.0,-9.701032146000001,1100839.8546942018,0.0,1100839.8546942018,1.0,284271.0,0.17063,438682.0,0.17206637096112437,entry_grid_normal_long
8884,535460,DOGE,127.85761275229235,-9.72512492,1100957.9871820342,0.0,1100957.9871820342,1.0,-281855.0,0.17252,156827.0,0.17206637096112437,close_trailing_long
8885,535511,DOGE,612.1944312797464,-5.519369438,1101564.662243876,0.0,1101564.662243876,1.0,-156827.0,0.17597,0.0,0.17206637096112437,close_grid_long
8886,535571,DOGE,0.0,-5.290585344,1101559.371658532,0.0,1101559.371658532,1.0,151056.0,0.17512,151056.0,0.17512,entry_initial_normal_long
8887,535765,DOGE,0.0,-9.512483364,1101549.859175168,0.0,1101549.859175168,1.0,278094.0,0.17103,429150.0,0.17246963425375741,entry_grid_normal_long
8888,535889,DOGE,100.9576284025184,-9.422856552,1101641.3939470185,0.0,1101641.3939470185,1.0,-272589.0,0.17284,156561.0,0.17246963425375741,close_trailing_long
8889,536134,DOGE,612.2107715974869,-5.522845836000001,1102248.08187278,0.0,1102248.08187278,1.0,-156561.0,0.17638,0.0,0.17246963425375741,close_grid_long
8890,536151,DOGE,0.0,-5.293864702,1102242.788008078,0.0,1102242.788008078,1.0,151487.0,0.17473,151487.0,0.17473,entry_initial_normal_long
8891,536167,DOGE,599.8885199999987,-5.413842406,1102837.262685672,0.0,1102837.262685672,1.0,-151487.0,0.17869,0.0,0.17473,close_grid_long
8892,536452,DOGE,0.0,-5.296668252000001,1102831.96601742,0.0,1102831.96601742,1.0,140622.0,0.18833,140622.0,0.18833,entry_initial_normal_long
8893,536634,DOGE,599.0497200000019,-5.416478196,1103425.599259224,0.0,1103425.599259224,1.0,-140622.0,0.19259,0.0,0.18833,close_grid_long
8894,536766,DOGE,0.0,-5.2995074,1103420.299751824,0.0,1103420.299751824,1.0,138325.0,0.19156,138325.0,0.19156,entry_initial_normal_long
8895,536951,DOGE,0.0,-9.528718208,1103410.771033616,0.0,1103410.771033616,1.0,254656.0,0.18709,392981.0,0.18866339095274326,entry_grid_normal_long
8896,537047,DOGE,91.51148394003943,-9.436982496,1103492.8455350602,0.0,1103492.8455350602,1.0,-249616.0,0.18903,143365.0,0.18866339095274326,close_trailing_long
8897,537461,DOGE,0.0,-9.726532620000002,1103483.1190024402,0.0,1103483.1190024402,1.0,263935.0,0.18426,407300.0,0.1858099438839677,entry_grid_normal_long
8898,537542,DOGE,0.0,-27.208657954000003,1103455.9103444864,0.0,1103455.9103444864,1.0,749839.0,0.18143,1157139.0,0.18297169131274638,entry_grid_normal_long
8899,537560,DOGE,361.6438245145734,-37.007287128,1103780.546881873,0.0,1103780.546881873,1.0,-1009308.0,0.18333,147831.0,0.18297169131274638,close_trailing_long
8900,538071,DOGE,0.0,-9.72689118,1103770.819990693,0.0,1103770.819990693,1.0,272157.0,0.1787,419988.0,0.18020358676546616,entry_grid_normal_long
8901,538308,DOGE,106.96973285955193,-9.746765280000002,1103868.0429582724,0.0,1103868.0429582724,1.0,-269844.0,0.1806,150144.0,0.18020358676546616,close_trailing_long
8902,538642,DOGE,0.0,-9.729807999999998,1103858.3131502725,0.0,1103858.3131502725,1.0,276415.0,0.176,426559.0,0.17747961555450512,entry_grid_normal_long
8903,538771,DOGE,0.0,-27.21675411,1103831.0963961624,0.0,1103831.0963961624,1.0,785295.0,0.17329,1211854.0,0.17476469762967664,entry_grid_normal_long
8904,538801,DOGE,0.0,-76.08680839200001,1103755.0095877703,0.0,1103755.0095877703,1.0,2231023.0,0.17052,3442877.0,0.1720140858477704,entry_grid_normal_long
8905,538807,DOGE,436.24801444492067,-44.76580983,1104146.4917923852,0.0,1104146.4917923852,1.0,-1298689.0,0.17235,2144188.0,0.1720140858477704,close_trailing_long
8906,538812,DOGE,436.4028708690985,-44.7817005,1104538.1129627544,0.0,1104538.1129627544,1.0,-1299150.0,0.17235,845038.0,0.1720140858477704,close_trailing_long
8907,538814,DOGE,416.6483839825553,-23.739945264000003,1104931.021401473,0.0,1104931.021401473,1.0,-687636.0,0.17262,157402.0,0.1720140858477704,close_trailing_long
8908,539300,DOGE,613.2246793892464,-5.537717164,1105538.7083636983,0.0,1105538.7083636983,1.0,-157402.0,0.17591,0.0,0.1720140858477704,close_grid_long
8909,539301,DOGE,0.0,-5.309638594,1105533.3987251043,0.0,1105533.3987251043,1.0,151177.0,0.17561,151177.0,0.17561,entry_initial_normal_long
8910,539526,DOGE,0.0,-9.546829734000001,1105523.8518953703,0.0,1105523.8518953703,1.0,278317.0,0.17151,429494.0,0.17295315333857983,entry_grid_normal_long
8911,539542,DOGE,0.0,-26.706615648000003,1105497.1452797223,0.0,1105497.1452797223,1.0,790698.0,0.16888,1220192.0,0.170313704630091,entry_grid_normal_long
8912,539554,DOGE,420.50148739842336,-36.227427502000005,1105881.4193396186,0.0,1105881.4193396186,1.0,-1061081.0,0.17071,159111.0,0.170313704630091,close_trailing_long
8913,539657,DOGE,0.0,-9.744962364,1105871.6743772547,0.0,1105871.6743772547,1.0,292923.0,0.16634,452034.0,0.1677387003574917,entry_grid_normal_long
8914,539658,DOGE,0.0,-27.259379420000002,1105844.4149978347,0.0,1105844.4149978347,1.0,832195.0,0.16378,1284229.0,0.1651734174959438,entry_grid_normal_long
8915,539883,DOGE,365.8096349484124,-37.0757734,1106173.148859383,0.0,1106173.148859383,1.0,-1120114.0,0.1655,164115.0,0.1651734174959438,close_trailing_long
8916,540054,DOGE,0.0,-9.748115904,1106163.4007434791,0.0,1106163.4007434791,1.0,302136.0,0.16132,466251.0,0.1626763587259798,entry_grid_normal_long
8917,540081,DOGE,309.64688281695646,-9.808488198,1106463.2391380982,0.0,1106463.2391380982,1.0,-299569.0,0.16371,166682.0,0.1626763587259798,close_trailing_long
8918,540124,DOGE,613.9966948362368,-5.5458435040000005,1107071.6899894304,0.0,1107071.6899894304,1.0,-166682.0,0.16636,0.0,0.1626763587259798,close_grid_long
8919,540125,DOGE,0.0,-5.317028808,1107066.3729606224,0.0,1107066.3729606224,1.0,159978.0,0.16618,159978.0,0.16618,entry_initial_normal_long
8920,540273,DOGE,0.0,-9.560086740000001,1107056.8128738825,0.0,1107056.8128738825,1.0,294519.0,0.1623,454497.0,0.16366571779351677,entry_grid_normal_long
8921,540308,DOGE,590.1617859074365,-9.567730838000001,1107637.4069289519,0.0,1107637.4069289519,1.0,-288689.0,0.16571,165808.0,0.16366571779351677,close_trailing_long
8922,540389,DOGE,614.1996240925702,-5.550256992,1108246.0562960524,0.0,1108246.0562960524,1.0,-165808.0,0.16737,0.0,0.16366571779351677,close_grid_long
8923,540514,DOGE,0.0,-5.322665016000001,1108240.7336310365,0.0,1108240.7336310365,1.0,156678.0,0.16986,156678.0,0.16986,entry_initial_normal_long
8924,540686,DOGE,603.2102999999988,-5.443307076000001,1108838.5006239605,0.0,1108838.5006239605,1.0,-156678.0,0.17371,0.0,0.16986,close_grid_long
8925,540721,DOGE,0.0,-5.325499008,1108833.1751249526,0.0,1108833.1751249526,1.0,154416.0,0.17244,154416.0,0.17244,entry_initial_normal_long
8926,540818,DOGE,0.0,-9.57568752,1108823.5994374326,0.0,1108823.5994374326,1.0,284280.0,0.16842,438696.0,0.16983499425570325,entry_grid_normal_long
8927,540873,DOGE,221.53312068275534,-9.509414656,1109035.6231434594,0.0,1109035.6231434594,1.0,-278656.0,0.17063,160040.0,0.16983499425570325,close_trailing_long
8928,540915,DOGE,615.3547193172515,-5.5591494400000006,1109645.4187133366,0.0,1109645.4187133366,1.0,-160040.0,0.17368,0.0,0.16983499425570325,close_grid_long
8929,540917,DOGE,0.0,-5.329383814,1109640.0893295226,0.0,1109640.0893295226,1.0,154753.0,0.17219,154753.0,0.17219,entry_initial_normal_long
8930,541101,DOGE,603.536699999998,-5.450091154000001,1110238.1759383685,0.0,1110238.1759383685,1.0,-154753.0,0.17609,0.0,0.17219,close_grid_long
8931,541354,DOGE,0.0,-5.332217620000001,1110232.8437207486,0.0,1110232.8437207486,1.0,148795.0,0.17918,148795.0,0.17918,entry_initial_normal_long
8932,541486,DOGE,604.1076999999971,-5.453039159999999,1110831.4983815886,0.0,1110831.4983815886,1.0,-148795.0,0.18324,0.0,0.17918,close_grid_long
8933,541922,DOGE,0.0,-5.335079168,1110826.1633024206,0.0,1110826.1633024206,1.0,135656.0,0.19664,135656.0,0.19664,entry_initial_normal_long
8934,541933,DOGE,603.6691999999975,-5.455813008,1111424.3766894126,0.0,1111424.3766894126,1.0,-135656.0,0.20109,0.0,0.19664,close_grid_long
8935,541951,DOGE,0.0,-5.337926918000001,1111419.0387624947,0.0,1111419.0387624947,1.0,135199.0,0.19741,135199.0,0.19741,entry_initial_normal_long
8936,541964,DOGE,604.3395300000002,-5.458794824,1112017.9194976706,0.0,1112017.9194976706,1.0,-135199.0,0.20188,0.0,0.19741,close_grid_long
8937,542012,DOGE,0.0,-5.340758148,1112012.5787395225,0.0,1112012.5787395225,1.0,133914.0,0.19941,133914.0,0.19941,entry_initial_normal_long
8938,542012,DOGE,0.0,-9.603070272,1112002.9756692506,0.0,1112002.9756692506,1.0,246536.0,0.19476,380450.0,0.1963967462215797,entry_grid_normal_long
8939,542014,DOGE,276.27642158548883,-9.547424264,1112269.7046665722,0.0,1112269.7046665722,1.0,-241658.0,0.19754,138792.0,0.1963967462215797,close_trailing_long
8940,542033,DOGE,0.0,-9.802615824,1112259.9020507482,0.0,1112259.9020507482,1.0,255516.0,0.19182,394308.0,0.1934309634133355,entry_grid_normal_long
8941,542035,DOGE,0.0,-27.420939854000004,1112232.4811108941,0.0,1112232.4811108941,1.0,725921.0,0.18887,1120229.0,0.19047540778857314,entry_grid_normal_long
8942,542040,DOGE,366.0114276397002,-37.295639810000004,1112561.1968987237,0.0,1112561.1968987237,1.0,-977093.0,0.19085,143136.0,0.19047540778857314,close_trailing_long
8943,542050,DOGE,0.0,-9.804264678000001,1112551.3926340458,0.0,1112551.3926340458,1.0,263513.0,0.18603,406649.0,0.18759473491690673,entry_grid_normal_long
8944,542054,DOGE,95.4339040550248,-9.821774616,1112637.004763485,0.0,1112637.004763485,1.0,-261273.0,0.18796,145376.0,0.18759473491690673,close_trailing_long
8945,542246,DOGE,617.1596567197687,-5.577786368000001,1113248.5866338366,0.0,1113248.5866338366,1.0,-145376.0,0.19184,0.0,0.18759473491690673,close_grid_long
8946,542247,DOGE,0.0,-5.3466729840000005,1113243.2399608525,0.0,1113243.2399608525,1.0,139476.0,0.19167,139476.0,0.19167,entry_initial_normal_long
8947,542368,DOGE,605.3258399999976,-5.467738152,1113843.0980627006,0.0,1113843.0980627006,1.0,-139476.0,0.19601,0.0,0.19167,close_grid_long
8948,542379,DOGE,0.0,-5.349538152000001,1113837.7485245485,0.0,1113837.7485245485,1.0,138546.0,0.19306,138546.0,0.19306,entry_initial_normal_long
8949,542415,DOGE,0.0,-9.618935856000002,1113828.1295886924,0.0,1113828.1295886924,1.0,255063.0,0.18856,393609.0,0.19014395006211748,entry_grid_normal_long
8950,542426,DOGE,149.02261731957125,-9.537648516,1113967.614557496,0.0,1113967.614557496,1.0,-250017.0,0.19074,143592.0,0.19014395006211748,close_trailing_long
8951,542609,DOGE,616.8784026804265,-5.584005696,1114578.9089544804,0.0,1114578.9089544804,1.0,-143592.0,0.19444,0.0,0.19014395006211748,close_grid_long
8952,542618,DOGE,0.0,-5.35308345,1114573.5558710303,0.0,1114573.5558710303,1.0,139425.0,0.19197,139425.0,0.19197,entry_initial_normal_long
8953,543086,DOGE,0.0,-9.625024138,1114563.9308468923,0.0,1114563.9308468923,1.0,256681.0,0.18749,396106.0,0.18906691123083214,entry_grid_normal_long
8954,543099,DOGE,91.35349741140071,-9.532155485999999,1114645.7521888176,0.0,1114645.7521888176,1.0,-251601.0,0.18943,144505.0,0.18906691123083214,close_trailing_long
8955,543293,DOGE,617.482692588604,-5.5877193400000005,1115257.6471620663,0.0,1115257.6471620663,1.0,-144505.0,0.19334,0.0,0.18906691123083214,close_grid_long
8956,543305,DOGE,0.0,-5.356314284000001,1115252.2908477823,0.0,1115252.2908477823,1.0,138779.0,0.19298,138779.0,0.19298,entry_initial_normal_long
8957,544104,DOGE,606.4642299999979,-5.47760713,1115853.2774706522,0.0,1115853.2774706522,1.0,-138779.0,0.19735,0.0,0.19298,close_grid_long
8958,544141,DOGE,0.0,-5.359204190000001,1115847.9182664622,0.0,1115847.9182664622,1.0,137029.0,0.19555,137029.0,0.19555,entry_initial_normal_long
8959,544315,DOGE,0.0,-9.63620946,1115838.2820570022,0.0,1115838.2820570022,1.0,252270.0,0.19099,389299.0,0.19259507024163947,entry_grid_normal_long
8960,544613,DOGE,92.71225571763526,-9.543485726,1115921.450826994,0.0,1115921.450826994,1.0,-247279.0,0.19297,142020.0,0.19259507024163947,close_trailing_long
8961,544737,DOGE,0.0,-9.83608758,1115911.6147394138,0.0,1115911.6147394138,1.0,261459.0,0.1881,403479.0,0.18968221338834895,entry_grid_normal_long
8962,544751,DOGE,0.0,-27.514982810000006,1115884.0997566038,0.0,1115884.0997566038,1.0,742805.0,0.18521,1146284.0,0.18678416851820112,entry_grid_normal_long
8963,544969,DOGE,365.7729487618017,-37.4240112,1116212.4486941656,0.0,1116212.4486941656,1.0,-999840.0,0.18715,146444.0,0.18678416851820112,close_trailing_long
8964,545118,DOGE,618.8476655205569,-5.594453688000001,1116825.7019059982,0.0,1116825.7019059982,1.0,-146444.0,0.19101,0.0,0.18678416851820112,close_grid_long
8965,545129,DOGE,0.0,-5.36386752,1116820.3380384783,0.0,1116820.3380384783,1.0,141095.0,0.19008,141095.0,0.19008,entry_initial_normal_long
8966,545195,DOGE,606.7084999999997,-5.48520922,1117421.5613292584,0.0,1117421.5613292584,1.0,-141095.0,0.19438,0.0,0.19008,close_grid_long
8967,545230,DOGE,0.0,-5.3667256740000004,1117416.1946035845,0.0,1117416.1946035845,1.0,139693.0,0.19209,139693.0,0.19209,entry_initial_normal_long
8968,545873,DOGE,607.6645499999989,-5.488258584,1118018.3708950004,0.0,1118018.3708950004,1.0,-139693.0,0.19644,0.0,0.19209,close_grid_long
8969,545908,DOGE,0.0,-5.369578344,1118013.0013166564,0.0,1118013.0013166564,1.0,137007.0,0.19596,137007.0,0.19596,entry_initial_normal_long
8970,546228,DOGE,606.9410100000024,-5.490966546000001,1118614.4513601104,0.0,1118614.4513601104,1.0,-137007.0,0.20039,0.0,0.19596,close_grid_long
8971,546268,DOGE,0.0,-5.3724600360000005,1118609.0789000744,0.0,1118609.0789000744,1.0,135306.0,0.19853,135306.0,0.19853,entry_initial_normal_long
8972,546432,DOGE,0.0,-9.660020439999998,1118599.4188796345,0.0,1118599.4188796345,1.0,249098.0,0.1939,384404.0,0.1955297093162402,entry_grid_normal_long
8973,546526,DOGE,92.85519596294762,-9.567029758,1118682.7070458394,0.0,1118682.7070458394,1.0,-244169.0,0.19591,140235.0,0.1955297093162402,close_trailing_long
8974,546777,DOGE,0.0,-9.860659562,1118672.8463862773,0.0,1118672.8463862773,1.0,258173.0,0.19097,398408.0,0.1925749648500104,entry_grid_normal_long
8975,546800,DOGE,96.01349881913744,-9.879503080000001,1118758.9803820164,0.0,1118758.9803820164,1.0,-256012.0,0.19295,142396.0,0.1925749648500104,close_trailing_long
8976,546923,DOGE,620.1395852179168,-5.608408856,1119373.5115583783,0.0,1119373.5115583783,1.0,-142396.0,0.19693,0.0,0.1925749648500104,close_grid_long
8977,546924,DOGE,0.0,-5.376084084,1119368.1354742944,0.0,1119368.1354742944,1.0,137194.0,0.19593,137194.0,0.19593,entry_initial_normal_long
8978,546927,DOGE,607.7694200000024,-5.497637968000001,1119970.4072563264,0.0,1119970.4072563264,1.0,-137194.0,0.20036,0.0,0.19593,close_grid_long
8979,546984,DOGE,0.0,-5.378957436,1119965.0282988905,0.0,1119965.0282988905,1.0,136121.0,0.19758,136121.0,0.19758,entry_initial_normal_long
8980,547468,DOGE,0.0,-9.671617806,1119955.3566810845,0.0,1119955.3566810845,1.0,250599.0,0.19297,386720.0,0.19459266707178322,entry_grid_normal_long
8981,547709,DOGE,124.62075315424173,-9.58483378,1120070.3926004588,0.0,1120070.3926004588,1.0,-245639.0,0.1951,141081.0,0.19459266707178322,close_trailing_long
8982,548115,DOGE,620.3801268457522,-5.614741638000001,1120685.1579856665,0.0,1120685.1579856665,1.0,-141081.0,0.19899,0.0,0.19459266707178322,close_grid_long
8983,548558,DOGE,0.0,-5.382393456000001,1120679.7755922105,0.0,1120679.7755922105,1.0,121236.0,0.22198,121236.0,0.22198,entry_initial_normal_long
8984,548590,DOGE,0.0,-9.6777352,1120670.0978570106,0.0,1120670.0978570106,1.0,223195.0,0.2168,344431.0,0.21862330417413067,entry_grid_normal_long
8985,548600,DOGE,93.35165939203854,-9.58466418,1120753.8648522226,0.0,1120753.8648522226,1.0,-218778.0,0.21905,125653.0,0.21862330417413067,close_trailing_long
8986,548727,DOGE,621.5671706079575,-5.618448242,1121369.8135745886,0.0,1121369.8135745886,1.0,-125653.0,0.22357,0.0,0.21862330417413067,close_grid_long
8987,548731,DOGE,0.0,-5.385674756,1121364.4278998326,0.0,1121364.4278998326,1.0,120934.0,0.22267,120934.0,0.22267,entry_initial_normal_long
8988,548889,DOGE,0.0,-9.683905944000001,1121354.7439938886,0.0,1121354.7439938886,1.0,222639.0,0.21748,343573.0,0.2193068241683718,entry_grid_normal_long
8989,549046,DOGE,92.3517776153821,-9.590555310000001,1121437.505216194,0.0,1121437.505216194,1.0,-218235.0,0.21973,125338.0,0.2193068241683718,close_trailing_long
8990,549227,DOGE,622.0745323846149,-5.621910652,1122053.9578379267,0.0,1122053.9578379267,1.0,-125338.0,0.22427,0.0,0.2193068241683718,close_grid_long
8991,549231,DOGE,0.0,-5.388989608,1122048.5688483187,0.0,1122048.5688483187,1.0,121003.0,0.22268,121003.0,0.22268,entry_initial_normal_long
8992,549264,DOGE,609.855120000002,-5.510960632,1122652.9130076866,0.0,1122652.9130076866,1.0,-121003.0,0.22772,0.0,0.22268,close_grid_long
8993,549279,DOGE,0.0,-5.391868498,1122647.5211391887,0.0,1122647.5211391887,1.0,120521.0,0.22369,120521.0,0.22369,entry_initial_normal_long
8994,549299,DOGE,0.0,-9.694781026000001,1122637.8263581626,0.0,1122637.8263581626,1.0,221879.0,0.21847,342400.0,0.22030738206775702,entry_grid_normal_long
8995,549302,DOGE,0.0,-27.119261876,1122610.7070962866,0.0,1122610.7070962866,1.0,630358.0,0.21511,972758.0,0.21693942069867325,entry_grid_normal_long
8996,549314,DOGE,0.0,-75.813716898,1122534.8933793886,0.0,1122534.8933793886,1.0,1790847.0,0.21167,2763605.0,0.21352477705388434,entry_grid_normal_long
8997,549317,DOGE,569.4857782342,-45.552652992,1123058.8265046307,0.0,1123058.8265046307,1.0,-1064016.0,0.21406,1699589.0,0.21352477705388434,close_trailing_long
