,balance,equity,balance_btc,equity_btc
270900,1801.961069598399,1801.5539635983992,0.0,-0.40710599999999736
270960,1802.957413786399,1802.8406195983991,0.0,0.879549999999999
271020,1802.957413786399,1802.957413786399,0.0,0.0
271080,1802.957413786399,1802.957413786399,0.0,0.0
271140,1802.957413786399,1802.957413786399,0.0,0.0
271200,1802.948755506399,1802.957413786399,0.0,0.0
271260,1802.948755506399,1802.693280506399,0.0,-0.2554749999999977
271320,1803.961792846399,1803.176360506399,0.0,0.227605000000002
271380,1803.9531293783991,1803.961792846399,0.0,0.0
271440,1806.3163585222637,1803.4723343783992,0.0,-0.4807949999999963
271500,1807.3221994033986,1806.7997510343987,0.0,0.48339251213506407
271560,1808.3041700133986,1807.3500934033987,0.0,0.0278940000000037
271620,1808.3041700133986,1808.3915700133985,0.0,0.08739999999999963
271680,1809.2985933593986,1809.0171700133985,0.0,0.7129999999999949
271740,1811.2642104473987,1808.7515133593986,0.0,-0.5470800000000015
271800,1811.4965958792382,1811.2277384473987,0.0,-0.03647199999999693
271860,1811.4965958792382,1811.5109777309985,0.0,0.014381851760342595
271920,1812.4987924235984,1811.3265857309984,0.0,-0.17001014823965316
271980,1812.6429312534285,1810.5594184235983,0.0,-1.9393740000000221
272040,1812.6429312534285,1813.0138017995985,0.0,0.3708705461698636
272100,1813.6630687455984,1813.6717798175985,0.0,0.0
272160,1814.6564772095983,1813.4489367455983,0.0,-0.21413200000000077
272220,1814.6477626495982,1814.6564772095983,0.0,0.0
272280,1814.771850453178,1815.0003226495983,0.0,0.35255999999999976
272340,1814.9853930879553,1814.8048496195981,0.0,0.03299916642006043
272400,1814.9853930879553,1815.6459125155982,0.0,0.6605194276428696
272460,1815.7538552698977,1815.5792445155982,0.0,0.593851427642869
272520,1817.7767174152182,1816.0929677715983,0.0,0.33911250170068513
272580,1843.9154191621517,1817.5559633569985,0.0,-0.22075405821973132
272640,1844.1746324041671,1843.765551867598,0.0,-0.14986729455353345
272700,1845.8752150130604,1844.7071677669983,0.0,0.5325353628310276
272760,1845.8752150130604,1846.550955696598,0.0,0.6757406835377504
272820,1846.9312998545981,1846.112127696598,0.0,0.23691268353774905
272880,1846.9312998545981,1846.5346658545982,0.0,-0.39663399999999394
272940,1847.937995642598,1847.1973348545982,0.0,0.26603500000000596
273000,1847.937995642598,1847.937995642598,0.0,0.0
273060,1847.929120214598,1847.937995642598,0.0,0.0
273120,1847.913162580598,1847.985832214598,0.0,0.05671199999999933
273180,1848.0898065376189,1848.122153580598,0.0,0.20899100000000195
273240,1848.0898065376189,1848.1317578145981,0.0,0.04195127697922138
273300,1848.0898065376189,1848.5235978145981,0.0,0.43379127697922243
273360,1848.0898065376189,1848.6754358145981,0.0,0.5856292769792213
273420,1848.0898065376189,1848.224819814598,0.0,0.135013276979221
273480,1848.0898065376189,1848.376657814598,0.0,0.2868512769792199
273540,1849.1216827985982,1848.567679814598,0.0,0.4778732769792155
273600,1849.1128016405983,1849.1216827985982,0.0,0.0
273660,1849.1128016405983,1849.2543716405983,0.0,0.14157000000000242
273720,1849.1128016405983,1849.6366106405983,0.0,0.523809
273780,1849.2731682204667,1849.0561736405982,0.0,-0.05662799999999933
273840,1849.2731682204667,1849.5302603685982,0.0,0.2570921481315706
273900,1849.2731682204667,1849.4617863685983,0.0,0.18861814813157002
273960,1849.2731682204667,1849.5987343685983,0.0,0.32556614813157125
274020,1849.2731682204667,1850.0927253685982,0.0,0.8195571481315732
274080,1849.2731682204667,1849.4911323685983,0.0,0.21796414813157391
274140,1849.2731682204667,1849.4275493685982,0.0,0.15438114813156972
274200,1849.2731682204667,1848.8308473685981,0.0,-0.4423208518684331
274260,1849.2731682204667,1849.4030943685982,0.0,0.12992614813157072
274320,1849.2731682204667,1849.4324403685982,0.0,0.15927214813156612
274380,1849.2731682204667,1848.8699753685983,0.0,-0.4031928518684279
274440,1849.2731682204667,1849.4275493685982,0.0,0.15438114813156972
274500,1849.2731682204667,1849.0411603685982,0.0,-0.23200785186842643
274560,1849.2731682204667,1849.3590753685983,0.0,0.0859071481315691
274620,1849.2731682204667,1849.5840613685982,0.0,0.31089314813157354
274680,1849.2731682204667,1849.2514733685982,0.0,-0.0216948518684282
274740,1849.2731682204667,1849.2514733685982,0.0,-0.0216948518684282
274800,1849.4500128224038,1848.9726863685983,0.0,-0.300481851868427
274860,1849.4500128224038,1849.0946898885982,0.0,-0.35532293380572166
274920,1849.6329723597278,1849.328138888598,0.0,-0.12187393380572085
274980,1849.6329723597278,1849.7378083485983,0.0,0.10483598887039267
275040,1849.6329723597278,1849.5915033485983,0.0,-0.04146901112960488
275100,1850.8471509085982,1848.8549333485983,0.0,-0.7780390111296064
275160,1850.8471509085982,1851.0730109085982,0.0,0.2258599999999959
275220,1850.8471509085982,1851.0435509085983,0.0,0.19640000000000052
275280,1850.8471509085982,1850.8471509085982,0.0,0.0
275340,1850.8471509085982,1850.6802109085982,0.0,-0.1669400000000051
275400,1850.8471509085982,1850.8667909085982,0.0,0.019640000000002607
275460,1851.8455344125982,1851.4314409085982,0.0,0.5842899999999966
275520,1851.8455344125982,1851.7006944125983,0.0,-0.14483999999999408
275580,1851.8455344125982,1851.8889864125981,0.0,0.04345200000000158
275640,1851.8455344125982,1851.8551904125982,0.0,0.009656000000001282
275700,1851.8455344125982,1851.4930904125981,0.0,-0.3524440000000007
275760,1852.8503184605981,1851.5606824125982,0.0,-0.2848520000000001
275820,1852.825422604598,1852.8503184605981,0.0,0.0
275880,1853.0048026184663,1853.1318851405981,0.0,0.12708252213168092
275940,1853.0048026184663,1853.151769140598,0.0,0.14696652213168354
276000,1853.0048026184663,1853.0175521405981,0.0,0.012749522131687289
276060,1853.0048026184663,1853.211421140598,0.0,0.20661852213168283
276120,1853.0048026184663,1852.833625140598,0.0,-0.17117747786831555
276180,1853.0048026184663,1852.759060140598,0.0,-0.24574247786831252
276240,1853.0048026184663,1852.445887140598,0.0,-0.5589154778683153
276300,1853.0048026184663,1852.853509140598,0.0,-0.15129347786831293
276360,1853.0048026184663,1852.460800140598,0.0,-0.5440024778683176
276420,1853.0048026184663,1853.136856140598,0.0,0.13205352213168586
276480,1854.0432619545982,1853.524594140598,0.0,0.5197915221316856
276540,1854.0432619545982,1853.9278699545982,0.0,-0.11539199999999863
276600,1854.2071523472366,1853.4182219545983,0.0,-0.6250399999999996
276660,1854.2071523472366,1854.2149546385983,0.0,0.007802291361645184
276720,1854.2071523472366,1854.4941146385984,0.0,0.28696229136164764
276780,1854.2071523472366,1854.7284096385984,0.0,0.5212572913616398
276840,1854.2071523472366,1854.2448646385983,0.0,0.037712291361640504
276900,1854.2071523472366,1854.4492496385983,0.0,0.242097291361646
276960,1854.2071523472366,1854.4243246385984,0.0,0.21717229136164704
277020,1854.2071523472366,1854.1800596385983,0.0,-0.027092708638355126
277080,1854.2071523472366,1854.4143546385983,0.0,0.2072022913616457
277140,1854.2071523472366,1854.7034846385982,0.0,0.49633229136164086
277200,1854.2071523472366,1854.5240246385983,0.0,0.31687229136164297
277260,1854.2071523472366,1854.3445646385983,0.0,0.1374122913616451
277320,1854.2071523472366,1854.4442646385983,0.0,0.23711229136164103
277380,1854.2071523472366,1854.7882296385983,0.0,0.5810772913616391
277440,1854.2071523472366,1854.1152546385983,0.0,-0.0918977086383594
277500,1854.2071523472366,1854.4691896385982,0.0,0.26203729136164
277560,1854.2071523472366,1854.6087696385982,0.0,0.40161729136164126
277620,1855.2485769725984,1854.4941146385984,0.0,0.28696229136164764
277680,1855.2485769725984,1854.9845219725983,0.0,-0.2640549999999976
277740,1856.2956750725984,1855.1525569725984,0.0,-0.09602000000000442
277800,1856.2867602065985,1856.2956750725984,0.0,0.0
277860,1856.2867602065985,1856.4671462065985,0.0,0.18038599999999924
277920,1857.3130557325985,1856.5478452065986,0.0,0.26108499999999757
277980,1857.3130557325985,1856.8844457325986,0.0,-0.4286099999999956
278040,1857.3130557325985,1856.8420557325985,0.0,-0.47099999999999714
278100,1857.3130557325985,1857.0540057325986,0.0,-0.2590499999999976
278160,1857.3130557325985,1856.5500357325984,0.0,-0.763019999999995
278220,1857.2970317245986,1856.7902457325986,0.0,-0.52281
278280,1868.3060210511985,1855.8390637245986,0.0,-1.4579680000000004
278340,1868.2970479467986,1868.3455879467986,0.0,0.04854000000000644
278400,1868.2970479467986,1868.0834719467985,0.0,-0.21357599999999466
278460,1868.2809274027986,1867.8941659467985,0.0,-0.40288199999999874
278520,1868.4532764916514,1867.7638754027987,0.0,-0.5170520000000082
278580,1868.4532764916514,1868.1135756347987,0.0,-0.3397008568527887
278640,1868.4532764916514,1868.5715786347987,0.0,0.11830214314720659
278700,1868.4532764916514,1868.5061496347987,0.0,0.052873143147211005
278760,1868.4532764916514,1868.9490536347987,0.0,0.49577714314720867
278820,1868.4532764916514,1868.0884106347987,0.0,-0.36486585685279643
278880,1868.4532764916514,1868.3400606347986,0.0,-0.1132158568527892
278940,1868.4532764916514,1868.2293346347985,0.0,-0.22394185685279516
279000,1869.110036781003,1868.5212486347987,0.0,0.06797214314720865
279060,1869.110036781003,1869.0798376283988,0.0,-0.030199152604261544
279120,1869.110036781003,1869.4633126283986,0.0,0.3532758473957317
279180,1869.110036781003,1869.6780586283987,0.0,0.5680218473957336
279240,1870.1812245943986,1869.3150356283986,0.0,0.2049988473957342
279300,1870.1812245943986,1870.0731165943987,0.0,-0.10810800000000582
279360,1870.1650847463986,1869.5669745943985,0.0,-0.6142500000000005
279420,1870.1650847463986,1868.0927737463985,0.0,-2.072311000000033
279480,1873.6971746082759,1868.3161497463987,0.0,-1.8489350000000273
279540,1874.7520947925987,1873.506415939799,0.0,-0.1907586684770536
279600,1874.7520947925987,1874.6866527925986,0.0,-0.06544200000000432
279660,1874.7520947925987,1874.7722307925987,0.0,0.02013599999999394
279720,1874.7359128645987,1874.3896467925986,0.0,-0.36244800000000443
279780,1877.5733706931987,1872.3857588645988,0.0,-2.3501539999999976
279840,1877.5733706931987,1877.8072346931988,0.0,0.23386399999999577
279900,1877.5733706931987,1877.7919826931986,0.0,0.21861199999999814
279960,1877.5733706931987,1878.3105506931988,0.0,0.7371799999999964
280020,1877.5733706931987,1878.5545826931987,0.0,0.9812120000000023
280080,1877.5733706931987,1878.3410546931987,0.0,0.7676840000000005
280140,1877.5733706931987,1878.1224426931988,0.0,0.5490720000000023
280200,1878.6278393131988,1878.1987026931988,0.0,0.6253319999999992
280260,1878.6278393131988,1878.7820333131988,0.0,0.1541939999999989
280320,1878.6278393131988,1878.6377873131987,0.0,0.00994800000000132
280380,1878.6278393131988,1878.0657773131989,0.0,-0.5620620000000013
280440,1878.6116314231988,1877.9165573131988,0.0,-0.7112820000000039
280500,1878.6116314231988,1877.5597444231987,0.0,-1.051887000000013
280560,1878.6116314231988,1877.0510284231989,0.0,-1.5606030000000068
280620,1878.6116314231988,1878.3793424231988,0.0,-0.2322890000000021
280680,1878.7980162792762,1878.4782594231988,0.0,-0.13337200000000124
280740,1878.7814742472763,1878.9659697531988,0.0,0.16795347392257406
280800,1883.5568622707988,1876.6927637211988,0.0,-2.0887105260774232
280860,1885.3582764777989,1882.7508622707987,0.0,-0.8059999999999943
280920,1885.3582764777989,1884.9383564777988,0.0,-0.4199200000000011
280980,1887.0093258717989,1884.5499304777989,0.0,-0.8083460000000071
281040,1887.0093258717989,1887.088735871799,0.0,0.07940999999999676
281100,1886.9930305597989,1886.9775618717988,0.0,-0.03176399999999503
281160,1887.1641349525648,1885.3927905597989,0.0,-1.6002400000000057
281220,1887.1641349525648,1886.465096989799,0.0,-0.6990379627659605
281280,1887.5561116931935,1886.3441090977988,0.0,-0.8033979627659651
281340,1888.593460512599,1888.0714124001988,0.0,0.5153007070052781
281400,1888.593460512599,1888.204078512599,0.0,-0.3893819999999915
281460,1888.593460512599,1889.068186512599,0.0,0.47472600000000287
281520,1888.593460512599,1888.721476512599,0.0,0.12801600000000773
281580,1892.0050474668578,1887.820030512599,0.0,-0.7734299999999963
281640,1893.052315965399,1892.715696828599,0.0,0.71064936174109
281700,1948.9337246466255,1892.077681965399,0.0,-0.9746340000000051
281760,1950.1630000557986,1949.3008960789987,0.0,0.3671714323732093
281820,1951.2381070223987,1950.6030040557987,0.0,0.44000400000000683
281880,1951.2381070223987,1951.9771200223988,0.0,0.7390130000000021
281940,1952.3166703103986,1952.0644050223987,0.0,0.8262979999999986
282000,1953.3801293003987,1952.3166703103986,0.0,0.0
282060,1953.3801293003987,1953.3801293003987,0.0,0.0
282120,1953.3538902263988,1953.3801293003987,0.0,0.0
282180,1953.5353688907967,1952.2808532263987,0.0,-1.0730370000000116
282240,1953.5353688907967,1954.3059215063988,0.0,0.7705526156020339
282300,1953.5353688907967,1954.1432135063988,0.0,0.6078446156020324
282360,1953.5353688907967,1954.3756535063987,0.0,0.840284615602033
282420,1954.6179628603988,1954.5499835063988,0.0,1.0146146156020361
282480,1954.6179628603988,1954.7461878603988,0.0,0.1282250000000025
282540,1955.723351560399,1955.521112860399,0.0,0.9031499999999941
282600,1955.7139592543988,1955.723351560399,0.0,0.0
282660,1955.7139592543988,1955.648355254399,0.0,-0.06560399999999922
282720,1955.7139592543988,1956.1513192543987,0.0,0.43736000000000114
282780,1955.7139592543988,1955.9818422543988,0.0,0.26788300000000237
282840,1955.7139592543988,1956.2715932543988,0.0,0.5576339999999982
282900,1955.7139592543988,1955.7795632543987,0.0,0.06560399999999922
282960,1955.7139592543988,1955.6975582543987,0.0,-0.016401000000006917
283020,1955.7139592543988,1955.7904972543988,0.0,0.07653800000000067
283080,1955.7139592543988,1955.0743202543988,0.0,-0.6396390000000043
283140,1955.9375761363024,1955.1945942543987,0.0,-0.5193649999999979
283200,1955.9375761363024,1956.0741540583988,0.0,0.1365779220963156
283260,1955.9375761363024,1956.4938080583986,0.0,0.5562319220963221
283320,1955.9375761363024,1956.0344570583986,0.0,0.09688092209631527
283380,1957.0303559803988,1956.6469250583987,0.0,0.7093489220963178
283440,1957.0303559803988,1957.1448479803987,0.0,0.11449200000000101
283500,1957.0303559803988,1957.8754159803989,0.0,0.8450600000000034
283560,1957.0303559803988,1957.6791439803987,0.0,0.6487880000000057
283620,1957.0303559803988,1957.8099919803988,0.0,0.7796360000000042
283680,1957.0303559803988,1957.8208959803987,0.0,0.7905400000000056
283740,1957.0303559803988,1957.3629279803988,0.0,0.3325720000000016
283800,1957.0303559803988,1956.8504399803987,0.0,-0.17991600000000024
283860,1957.0303559803988,1956.196199980399,0.0,-0.8341559999999925
283920,1957.3024136093052,1956.1525839803987,0.0,-0.8777719999999983
283980,1957.3024136093052,1957.913507741399,0.0,0.6110941320937437
284040,1957.3024136093052,1957.5686137413988,0.0,0.26620013209374205
284100,1957.3024136093052,1957.608191741399,0.0,0.30577813209374244
284160,1957.3024136093052,1957.8286977413989,0.0,0.5262841320937374
284220,1958.3918391813988,1958.275363741399,0.0,0.9729501320937427
284280,1958.3918391813988,1958.4243831813988,0.0,0.03254399999999491
284340,1958.3918391813988,1958.4623511813988,0.0,0.07051199999999525
284400,1958.3918391813988,1958.2996311813988,0.0,-0.09220800000000753
284460,1958.3918391813988,1958.288783181399,0.0,-0.10305599999999956
284520,1958.3918391813988,1957.8711351813988,0.0,-0.5207040000000033
284580,1958.3918391813988,1957.7789271813988,0.0,-0.6129120000000013
284640,1958.3918391813988,1957.621631181399,0.0,-0.7702079999999987
284700,1958.3918391813988,1957.7951991813989,0.0,-0.596640000000004
284760,1958.3918391813988,1958.0663991813988,0.0,-0.32544000000000556
284820,1958.3918391813988,1958.2508151813988,0.0,-0.1410239999999999
284880,1958.3918391813988,1958.4352311813989,0.0,0.04339199999999635
284940,1958.3918391813988,1958.570831181399,0.0,0.17899200000000023
285000,1958.3918391813988,1958.310479181399,0.0,-0.0813600000000061
285060,1958.3918391813988,1958.3972631813988,0.0,0.005423999999996015
285120,1958.3918391813988,1958.2725111813988,0.0,-0.11932800000000643
285180,1958.3918391813988,1958.429807181399,0.0,0.037968000000000335
285240,1959.467017005399,1958.6847351813988,0.0,0.29289600000000127
285300,1959.4406934033989,1959.467017005399,0.0,0.0
285360,1959.6752910593814,1958.9260434033988,0.0,-0.5146500000000146
285420,1959.6752910593814,1959.6923640233988,0.0,0.017072964017396053
285480,1960.797123315399,1960.1740830233987,0.0,0.49879196401738796
285540,1961.0724503098845,1960.482122315399,0.0,-0.31500100000000014
285600,1961.0724503098845,1960.951133531799,0.0,-0.12131677808544057
285660,1961.0724503098845,1961.382863531799,0.0,0.3104132219145591
285720,1961.0724503098845,1961.1448585317992,0.0,0.07240822191456113
285780,1961.0724503098845,1960.353353531799,0.0,-0.7190967780854335
285840,1961.0724503098845,1960.873643531799,0.0,-0.19880677808544125
285900,1961.0724503098845,1960.917923531799,0.0,-0.15452677808543538
285960,1961.0724503098845,1961.1227185317991,0.0,0.050268221914558195
286020,1961.0724503098845,1961.299838531799,0.0,0.2273882219145625
286080,1961.0724503098845,1961.166998531799,0.0,0.09454822191456407
286140,1961.0724503098845,1961.631938531799,0.0,0.5594882219145586
286200,1961.0724503098845,1961.637473531799,0.0,0.5650232219145641
286260,1961.0724503098845,1961.869943531799,0.0,0.7974932219145662
286320,1961.0724503098845,1961.8256635317991,0.0,0.7532132219145603
286380,1961.0724503098845,1961.7149635317992,0.0,0.6425132219145648
286440,1961.0724503098845,1961.726033531799,0.0,0.6535832219145663
286500,1961.0724503098845,1961.659613531799,0.0,0.5871632219145574
286560,1961.0724503098845,1961.526773531799,0.0,0.45432322191455904
286620,1961.0724503098845,1960.768478531799,0.0,-0.3039717780854408
286680,1961.0724503098845,1961.0120185317992,0.0,-0.060431778085437295
286740,1962.1938475017992,1961.028623531799,0.0,-0.043826778085439895
286800,1962.1938475017992,1961.8350625017993,0.0,-0.3587850000000058
286860,1962.1938475017992,1961.8993225017991,0.0,-0.2945250000000066
286920,1962.1938475017992,1961.310272501799,0.0,-0.8835750000000011
286980,1962.1769097397992,1961.6208625017991,0.0,-0.5729850000000064
287040,1962.1769097397992,1960.3677297397992,0.0,-1.809180000000002
287100,1962.9937198759637,1960.3829437397992,0.0,-1.793966000000013
287160,1962.9937198759637,1962.7494450197992,0.0,-0.24427485616454453
287220,1962.9937198759637,1962.7381610197992,0.0,-0.25555885616454604
287280,1962.9937198759637,1962.7832970197992,0.0,-0.21042285616454004
287340,1964.8400686632117,1962.3037270197992,0.0,-0.6899928561645401
287400,1964.8400686632117,1965.1592566989993,0.0,0.31918803578765054
287460,1965.9203875109993,1965.1592566989993,0.0,0.31918803578765054
287520,1965.9203875109993,1965.6967875109992,0.0,-0.22360000000000058
287580,1965.9203875109993,1965.9539275109992,0.0,0.033539999999994755
287640,1965.9034279429993,1965.3334375109991,0.0,-0.5869500000000052
287700,1966.1638114730874,1965.1806749429993,0.0,-0.7227530000000164
287760,1966.1638114730874,1966.2767918309994,0.0,0.11298035791196906
287820,1966.1638114730874,1966.3463558309993,0.0,0.18254435791196824
287880,1966.1638114730874,1965.8999868309993,0.0,-0.2638246420880357
287940,1966.1638114730874,1966.0101298309994,0.0,-0.15368164208803617
288000,1966.1638114730874,1966.0275208309995,0.0,-0.13629064208803887
288060,1966.1638114730874,1965.8536108309995,0.0,-0.3102006420880318
288120,1966.1638114730874,1966.4101228309994,0.0,0.24631135791196163
288180,1966.1465014890875,1966.0912878309994,0.0,-0.07252364208803544
288240,1966.1465014890875,1965.6313078469996,0.0,-0.5151936420880404
288300,1966.8136216071637,1965.7465908469994,0.0,-0.3999106420880394
288360,1966.8136216071637,1966.9342402949994,0.0,0.12061868783579208
288420,1967.9265570857995,1967.2814282949994,0.0,0.4678066878357966
288480,1967.9265570857995,1968.3166730857995,0.0,0.3901159999999921
288540,1967.9265570857995,1968.1675110857996,0.0,0.24095399999999217
288600,1967.9265570857995,1968.2420920857994,0.0,0.3155349999999971
288660,1967.9265570857995,1968.2765140857994,0.0,0.3499570000000017
288720,1967.9265570857995,1967.7085510857994,0.0,-0.2180059999999991
288780,1967.9265570857995,1967.2782760857995,0.0,-0.6482810000000014
288840,1967.9265570857995,1967.8519760857994,0.0,-0.07458100000000492
288900,1967.9265570857995,1967.8634500857995,0.0,-0.0631070000000034
288960,1967.9265570857995,1967.4962820857995,0.0,-0.43027500000000235
289020,1967.9265570857995,1967.0832180857994,0.0,-0.8433390000000074
289080,1967.9265570857995,1966.9225820857994,0.0,-1.003974999999999
289140,1967.9095733897996,1967.0315850857994,0.0,-0.8949719999999993
289200,1967.9095733897996,1966.8388433897996,0.0,-1.0707299999999786
289260,1967.9095733897996,1966.4802653897996,0.0,-1.429307999999998
289320,1967.9095733897996,1966.7736473897996,0.0,-1.1359259999999873
289380,1967.9095733897996,1967.6700923897995,0.0,-0.23948099999999564
289440,1967.8621038977997,1965.3882323897997,0.0,-2.5213409999999876
289500,1967.8621038977997,1962.1994478977997,0.0,-5.662655999999942
289560,1968.5911972389076,1965.8112378977996,0.0,-2.0508659999999455
289620,1968.5738582569077,1967.8185549157997,0.0,-0.7553033411078444
289680,1968.5253577789076,1966.6678969158,0.0,-1.9059613411078482
289740,1967.7698690269076,1961.1181464377999,0.0,-7.407211341107853
289800,2017.4551894919994,1899.2232066857991,0.0,-68.54666234110846
289860,2017.4551894919994,2017.3407454919993,0.0,-0.11444399999999864
289920,2017.4377724519993,2017.2135854919993,0.0,-0.241603999999999
289980,2017.5936685882984,2017.2687344519993,0.0,-0.1690380000000132
290040,2018.0865093425618,2017.3026793879994,0.0,-0.290989200298962
290100,2019.2417394487993,2018.1364679967994,0.0,0.049958654237538466
290160,2019.2417394487993,2019.3122054487992,0.0,0.07046599999999824
290220,2019.2417394487993,2018.8061314487993,0.0,-0.43560800000000227
290280,2019.2243093947993,2018.5370794487992,0.0,-0.7046600000000046
290340,2019.3993723499755,2018.7263933947993,0.0,-0.4979159999999828
290400,2020.5623075767992,2020.1939047427993,0.0,0.7945323928237848
290460,2020.5623075767992,2020.5623075767992,0.0,0.0
290520,2020.5623075767992,2020.5623075767992,0.0,0.0
290580,2020.5623075767992,2020.5623075767992,0.0,0.0
290640,2020.5623075767992,2020.5623075767992,0.0,0.0
290700,2020.5623075767992,2020.5623075767992,0.0,0.0
290760,2020.5623075767992,2020.5623075767992,0.0,0.0
290820,2020.5623075767992,2020.5623075767992,0.0,0.0
290880,2020.5623075767992,2020.5623075767992,0.0,0.0
290940,2020.5623075767992,2020.5623075767992,0.0,0.0
291000,2020.5623075767992,2020.5623075767992,0.0,0.0
291060,2020.5526043167993,2020.5623075767992,0.0,0.0
291120,2025.2879556493995,2020.4017553167992,0.0,-0.15084900000000234
291180,2025.2879556493995,2025.2879556493995,0.0,0.0
291240,2025.2879556493995,2025.2879556493995,0.0,0.0
291300,2026.3942240433994,2025.2879556493995,0.0,0.0
291360,2026.3942240433994,2026.3942240433994,0.0,0.0
291420,2026.3942240433994,2026.3942240433994,0.0,0.0
291480,2026.3942240433994,2026.3942240433994,0.0,0.0
291540,2026.3942240433994,2026.3942240433994,0.0,0.0
291600,2026.3942240433994,2026.3942240433994,0.0,0.0
291660,2026.3942240433994,2026.3942240433994,0.0,0.0
291720,2026.3942240433994,2026.3942240433994,0.0,0.0
291780,2026.3942240433994,2026.3942240433994,0.0,0.0
291840,2026.3942240433994,2026.3942240433994,0.0,0.0
291900,2026.3942240433994,2026.3942240433994,0.0,0.0
291960,2026.3942240433994,2026.3942240433994,0.0,0.0
292020,2026.3942240433994,2026.3942240433994,0.0,0.0
292080,2026.3942240433994,2026.3942240433994,0.0,0.0
292140,2042.5387198654864,2026.3942240433994,0.0,0.0
292200,2131.836049527841,2167.7164183192,0.0,125.1776984537133
292260,2498.011788749253,2003.3178975245992,0.0,-128.51815200324197
292320,2607.821380714265,2249.830506365999,0.0,-248.18128238325377
292380,2607.821380714265,1612.2115492505986,0.0,-995.6098314636664
292440,2896.4324974696,2581.2135312505984,0.0,-26.60784946366686
292500,2896.4324974696,2896.4324974696,0.0,0.0
292560,2922.2285280384185,2896.4324974696,0.0,0.0
292620,3333.644380427,2924.5416637667995,0.0,0.0
292680,3339.0316801430004,3335.4584249470004,0.0,0.0
292740,3366.6581322104066,3335.3614222730002,0.0,-3.641429999999973
292800,3399.689746009302,3520.9842618538,0.0,141.0988234866082
292860,3399.689746009302,2825.831265611002,0.0,-573.8584803982998
292920,3399.0683052410413,3156.1113456110024,0.0,-243.5784003982992
292980,3513.056865633333,3177.3535898830023,0.0,-221.50092225403907
293040,3767.846122418603,3783.699295664002,0.0,178.51387944833064
293100,3793.50056120586,3767.846122418603,0.0,0.0
293160,3842.2780971268025,3798.4679709204024,0.0,0.0
293220,3895.8869676698027,3871.3112711268022,0.0,29.033173999999853
293280,3911.570120861203,3889.9291425098027,0.0,-5.863734000000066
293340,4100.966216023803,3909.048751211602,0.0,-2.4886924196010196
293400,4175.360315422738,4097.803212023803,0.0,-3.1630039999999835
293460,4658.780617454456,3725.662346733402,0.0,-449.69796868933577
293520,4892.308271426802,4591.991328789403,0.0,-66.78928866505242
293580,5017.7759050276745,4541.2878756256005,0.0,-351.02039580120163
293640,5140.222769320204,5032.877118928803,0.0,4.137091178678437
293700,5164.629500258202,5143.012409680204,0.0,0.0
293760,5188.525294615201,5167.4389629142015,0.0,0.0
293820,5201.482586513059,5188.525294615201,0.0,0.0
293880,5243.344061858,5204.3797362084015,0.0,0.0
293940,5356.553421099001,5244.078456858,0.0,0.7343950000000141
294000,5363.735648402201,5357.314896099001,0.0,0.7614749999999757
294060,5371.393925219,5363.735648402201,0.0,0.0
294120,5371.347553339,5369.338949219,0.0,-2.0549760000000026
294180,5389.651912328905,5404.2829067626,0.0,33.42584199999993
294240,5391.719756086102,4147.277450869799,0.0,-1242.374461459106
294300,5391.656763156102,5200.390737509801,0.0,-191.32901857630125
294360,5391.656763156102,4320.3715585798,0.0,-1071.2852045763022
294420,5391.656763156102,3350.453675579801,0.0,-2041.2030875763012
294480,5280.597589794262,4090.349931579801,0.0,-1301.3068315763012
294540,5944.159795227002,4470.916823774802,0.0,-809.6807660194598
294600,5956.363669568673,5944.159795227002,0.0,0.0
294660,5980.012327341203,5953.489185847404,0.0,-2.874483721269003
294720,5983.266100725203,5978.542486341203,0.0,-1.469840999999998
294780,5983.2373624852025,5983.266100725203,0.0,0.0
294840,5993.846346754603,5981.511282485202,0.0,-1.726079999999988
294900,6003.191686305943,5991.259168754603,0.0,-2.5871779999999975
294960,6013.034765801003,6005.192614560203,0.0,2.000928254259877
295020,6016.297838061003,6013.034765801003,0.0,0.0
295080,6016.74903246481,6016.297838061003,0.0,0.0
295140,6021.012460727874,6015.015888855002,0.0,-1.7331436098072055
295200,6028.469299527001,6020.908614473802,0.0,-0.103846254071641
295260,6032.279799921001,6021.349727527001,0.0,-7.119571999999966
295320,6032.250828573001,6032.279799921001,0.0,0.0
295380,6039.578868293401,6033.932838573001,0.0,1.6820100000000022
295440,6039.549862247401,6039.578868293401,0.0,0.0
295500,6043.3490137534,6038.1429642474,0.0,-1.4068979999999878
295560,6284.443959094199,6043.0152197534,0.0,-0.3337940000000054
295620,6291.256343551599,6282.854679094199,0.0,-1.5892799999999956
295680,6294.694026861598,6294.694026861598,0.0,0.0
295740,6294.694026861598,6294.694026861598,0.0,0.0
295800,6294.694026861598,6294.694026861598,0.0,0.0
295860,6294.694026861598,6294.694026861598,0.0,0.0
295920,6294.609446325598,6294.694026861598,0.0,0.0
295980,6330.401123851997,6301.461598325598,0.0,6.852152
296040,6333.729770395996,6330.401123851997,0.0,0.0
296100,6427.124371054196,6344.785704707995,0.0,11.208907999999992
296160,6436.271884935396,6427.423531054195,0.0,0.29916000000001086
296220,6440.941017177888,6436.271884935396,0.0,0.0
296280,6448.474971885321,6444.5342015049955,0.0,0.0
